Index,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY
Beta_Info,Beta,Corr,Stock_Cutoff,Index_Cutoff,Percentile_Cutoff,Index_Beta_to_SPY,Beta_to_SPY,Return,Index_Return,Idio_Return,Percent_Days
BWA,1.4073560683363062,0.5946425787945732,0.27954200391829687,8.135904585925235e-05,1.0,1.0,1.4073560683363062,0.5630018529956762,0.2993375589763141,0.09971847091271258,0.9733333333333334
BXP,0.7030044241754306,0.4347937859229109,0.17921476444692386,8.135904585925235e-05,1.0,1.0,0.7030044241754306,-0.08772187179111046,0.2993375589763141,-0.24632247523683704,0.9733333333333334
C,1.1964107692474573,0.6578066360516883,0.23186417954250282,8.135904585925235e-05,1.0,1.0,1.1964107692474573,0.7079231129864043,0.2993375589763141,0.2575543275357468,0.9733333333333334
CA,1.0621879444829543,0.6037391629705201,0.18969116489418478,8.135904585925235e-05,1.0,1.0,1.0621879444829543,0.076829268292683,0.2993375589763141,-0.18295305262477257,0.9733333333333334
CAG,0.591725003121574,0.3550742274519175,0.1866690951483472,8.135904585925235e-05,1.0,1.0,0.591725003121574,0.08359576295448035,0.2993375589763141,-0.07945605938654121,0.9733333333333334
CAH,0.9462302003802041,0.3897162475041191,0.23376283985408258,8.135904585925235e-05,1.0,1.0,0.9462302003802041,-0.29840142095914735,0.2993375589763141,-0.4532609993344988,0.9733333333333334
CAT,1.3931644059304098,0.6523134431909844,0.2365329351813642,8.135904585925235e-05,1.0,1.0,1.3931644059304098,0.9634842145302398,0.2993375589763141,0.3856369715228505,0.9733333333333334
CB,0.744038626047906,0.5599389836651565,0.15196467331033112,8.135904585925235e-05,1.0,1.0,0.744038626047906,0.1266754923051463,0.2993375589763141,-0.07854890361991029,0.9733333333333334
CBOE,0.7287726969449962,0.42274996006819726,0.17551456640587546,8.135904585925235e-05,1.0,1.0,0.7287726969449962,0.5851016471286541,0.2993375589763141,0.30123785750447696,0.9733333333333334
CBS,0.7080305233864261,0.34754586882260075,0.22621520718188362,8.135904585925235e-05,1.0,1.0,0.7080305233864261,0.02758755625122289,0.2993375589763141,-0.15211359699787463,0.9733333333333334
CCI,0.4924210267381731,0.2849857799657788,0.16779897857672954,8.135904585925235e-05,1.0,1.0,0.4924210267381731,0.14359823399558502,0.2993375589763141,-0.0033134685188570545,0.9733333333333334
CCL,0.7574381093275324,0.43523694487478826,0.21582780246705474,8.135904585925235e-05,1.0,1.0,0.7574381093275324,0.4347826086956521,0.2993375589763141,0.1695996585564845,0.9733333333333334
CDNS,1.0735847418317856,0.5575554512781712,0.211870872759735,8.135904585925235e-05,1.0,1.0,1.0735847418317856,0.7567567567567568,0.2993375589763141,0.32950227418682276,0.9733333333333334
CELG,1.0679346636789606,0.4402301059106815,0.28307372150637944,8.135904585925235e-05,1.0,1.0,1.0679346636789606,-0.24645690346733218,0.2993375589763141,-0.42899254435328027,0.9733333333333334
CERN,0.9734874827776152,0.47137115046919714,0.22401070444220708,8.135904585925235e-05,1.0,1.0,0.9734874827776152,-0.025004007052412236,0.2993375589763141,-0.24500932241373674,0.9733333333333334
CF,1.3661326382473484,0.38160463144891366,0.38375391179829615,8.135904585925235e-05,1.0,1.0,1.3661326382473484,0.735500878734622,0.2993375589763141,0.23178224247009327,0.9733333333333334
CFG,1.3996890881335944,0.592456764406426,0.2527348862866841,8.135904585925235e-05,1.0,1.0,1.3996890881335944,0.9711761971176196,0.2993375589763141,0.3891505665340762,0.9733333333333334
CHD,0.4721457101203939,0.29202762145398864,0.16098931665997143,8.135904585925235e-05,1.0,1.0,0.4721457101203939,-0.003150598613736566,0.2993375589763141,-0.1265904019142997,0.9733333333333334
CHRW,0.7132693985980861,0.4166801696321754,0.19705787904139171,8.135904585925235e-05,1.0,1.0,0.7132693985980861,0.2936246632744688,0.2993375589763141,0.0660204312084618,0.9733333333333334
CHTR,0.8219797238424744,0.34618414708763845,0.2615942565253369,8.135904585925235e-05,1.0,1.0,0.8219797238424744,0.1615361689445225,0.2993375589763141,-0.06782494726367483,0.9733333333333334
CI,0.8386387238505002,0.4583887657682623,0.22412409178950177,8.135904585925235e-05,1.0,1.0,0.8386387238505002,0.3477889837083008,0.2993375589763141,0.07733823003756357,0.9733333333333334
CINF,0.9128380287717509,0.573816971935761,0.16463793286248551,8.135904585925235e-05,1.0,1.0,0.9128380287717509,0.014967523298503371,0.2993375589763141,-0.20285085561139926,0.9733333333333334
CL,0.49033458787992545,0.346420598090777,0.15534947822142708,8.135904585925235e-05,1.0,1.0,0.49033458787992545,-0.12428431783270488,0.2993375589763141,-0.23636698080405938,0.9733333333333334
CLX,0.5287784969898855,0.3402366055847241,0.1542971244596026,8.135904585925235e-05,1.0,1.0,0.5287784969898855,-0.03660485933503832,0.2993375589763141,-0.1682560128696604,0.9733333333333334
CMA,1.3267895756397083,0.6181139336728714,0.25791631335037224,8.135904585925235e-05,1.0,1.0,1.3267895756397083,1.2209618874773143,0.2993375589763141,0.5896283472826451,0.9733333333333334
CMCSA,0.8832098346823134,0.47227813636143046,0.19186568118454544,8.135904585925235e-05,1.0,1.0,0.8832098346823134,-0.014215080346106301,0.2993375589763141,-0.22033994869481754,0.9733333333333334
CME,0.9155528112508846,0.5706273496871003,0.1820556840484356,8.135904585925235e-05,1.0,1.0,0.9155528112508846,0.6985497973981658,0.2993375589763141,0.3331794989656729,0.9733333333333334
CMG,0.7733921869728142,0.24861636519201444,0.31150362062550224,8.135904585925235e-05,1.0,1.0,0.7733921869728142,0.0021462770348357196,0.2993375589763141,-0.18624284188885176,0.9733333333333334
CMI,1.1348876336957627,0.5871046005023569,0.22111683375211313,8.135904585925235e-05,1.0,1.0,1.1348876336957627,0.25085528566541226,0.2993375589763141,-0.0663269739310719,0.9733333333333334
CMS,0.3585103373373906,0.271650466889338,0.1557533230928307,8.135904585925235e-05,1.0,1.0,0.3585103373373906,0.06625939849624052,0.2993375589763141,-0.037077243748105504,0.9733333333333334
CNC,1.0953620555969168,0.41411730265297936,0.30279743515597846,8.135904585925235e-05,1.0,1.0,1.0953620555969168,0.6221119773210488,0.2993375589763141,0.22157748275663214,0.9733333333333334
CNP,0.6116602031138162,0.41354909866527795,0.180141568985996,8.135904585925235e-05,1.0,1.0,0.6116602031138162,0.19802424786708572,0.2993375589763141,0.012620628604790074,0.9733333333333334
COF,1.2401311525171406,0.6309004348562801,0.22838595290582528,8.135904585925235e-05,1.0,1.0,1.2401311525171406,0.4500626174076392,0.2993375589763141,0.05749982501860429,0.9733333333333334
COG,1.0079931088968423,0.3668993337360913,0.3376272273764901,8.135904585925235e-05,1.0,1.0,1.0079931088968423,-0.0701394585726004,0.2993375589763141,-0.28567337241046964,0.9733333333333334
COL,0.5233640757868608,0.34638561135798684,0.16901655621702347,8.135904585925235e-05,1.0,1.0,0.5233640757868608,0.6229607250755289,0.2993375589763141,0.40314109788689656,0.9733333333333334
COO,0.86076436479148,0.46462593829343746,0.20581326958634005,8.135904585925235e-05,1.0,1.0,0.86076436479148,0.2846491228070174,0.2993375589763141,0.021460520513677528,0.9733333333333334
COP,1.0037486645316291,0.41930135111883193,0.3064632155385148,8.135904585925235e-05,1.0,1.0,1.0037486645316291,0.7664716357161026,0.2993375589763141,0.3583440298720466,0.9733333333333334
COST,0.8030573010553629,0.49178798168713195,0.17041052674487814,8.135904585925235e-05,1.0,1.0,0.8030573010553629,0.24640264866929829,0.2993375589763141,0.004851264263727062,0.9733333333333334
COTY,0.8053372073645572,0.2695381462977292,0.3233177832708435,8.135904585925235e-05,1.0,1.0,0.8053372073645572,-0.4400939702427564,0.2993375589763141,-0.5488513305318123,0.9733333333333334
CPB,0.5275631463523943,0.27063085024347894,0.1937856684046968,8.135904585925235e-05,1.0,1.0,0.5275631463523943,-0.30968946207364667,0.2993375589763141,-0.40383544872596777,0.9733333333333334
CRM,1.1095141655146996,0.5485524181201983,0.25633874578411686,8.135904585925235e-05,1.0,1.0,1.1095141655146996,0.5969437652811735,0.2993375589763141,0.19879939498641108,0.9733333333333334
CSCO,1.2419434932136328,0.7453654318279468,0.19578741870726304,8.135904585925235e-05,1.0,1.0,1.2419434932136328,0.5953456061132338,0.2993375589763141,0.16299149857616202,0.9733333333333334
CSX,1.2329762643225333,0.5326735181022014,0.2491996216132714,8.135904585925235e-05,1.0,1.0,1.2329762643225333,1.2966872952311617,0.2993375589763141,0.677545380015113,0.9733333333333334
CTAS,1.007464641494504,0.6076686171175965,0.173174092607059,8.135904585925235e-05,1.0,1.0,1.007464641494504,0.7555364642993507,0.2993375589763141,0.3487816697642827,0.9733333333333334
CTL,1.1897620251828451,0.39599571225423086,0.2949026587117901,8.135904585925235e-05,1.0,1.0,1.1897620251828451,-0.252193819152995,0.2993375589763141,-0.4485776343278326,0.9733333333333334
CTSH,0.9064608088840331,0.4948685921281414,0.22237645398390815,8.135904585925235e-05,1.0,1.0,0.9064608088840331,0.34398034398034394,0.2993375589763141,0.05713869287392748,0.9733333333333334
CTXS,1.0677661119460826,0.5758467208593916,0.23926749834740885,8.135904585925235e-05,1.0,1.0,1.0677661119460826,0.5143018176694378,0.2993375589763141,0.14752652060681082,0.9733333333333334
CVS,0.824081781706748,0.38923794578230225,0.19982234091231194,8.135904585925235e-05,1.0,1.0,0.824081781706748,-0.2739262766317213,0.2993375589763141,-0.41759351085553165,0.9733333333333334
CVX,0.9267882503714077,0.5784207802344713,0.2120027245042986,8.135904585925235e-05,1.0,1.0,0.9267882503714077,0.35787492156452627,0.2993375589763141,0.06298024886844744,0.9733333333333334
CXO,1.086443333308025,0.40992614622736523,0.34381237490763705,8.135904585925235e-05,1.0,1.0,1.086443333308025,0.22946859903381633,0.2993375589763141,-0.07224851777448837,0.9733333333333334
D,0.3241407211197005,0.24108139364000317,0.1484863391455417,8.135904585925235e-05,1.0,1.0,0.3241407211197005,-0.11260458099026194,0.2993375589763141,-0.1910909933441297,0.9733333333333334
DAL,1.245888272223734,0.5367883124387443,0.27112797411581646,8.135904585925235e-05,1.0,1.0,1.245888272223734,0.42434033387183634,0.2993375589763141,0.037437278029908594,0.9733333333333334
DE,1.1865020901375585,0.5804660489555863,0.21577246041345996,8.135904585925235e-05,1.0,1.0,1.1865020901375585,0.9655770513675783,0.2993375589763141,0.4504341348987997,0.9733333333333334
DFS,1.233437156043363,0.6657140956373089,0.2040949067430547,8.135904585925235e-05,1.0,1.0,1.233437156043363,0.3741112123974477,0.2993375589763141,0.0035766101687035867,0.9733333333333334
DHI,1.0723435231337766,0.5208890292037044,0.24998483912560926,8.135904585925235e-05,1.0,1.0,1.0723435231337766,0.36581569115815693,0.2993375589763141,0.03393129940109407,0.9733333333333334
DHR,0.9430765794018398,0.6558531863386432,0.15372215944636408,8.135904585925235e-05,1.0,1.0,0.9430765794018398,0.26424934806904266,0.2993375589763141,-0.014075425323724078,0.9733333333333334
DIS,0.7354643309057716,0.5119047585685563,0.17266516101492776,8.135904585925235e-05,1.0,1.0,0.7354643309057716,0.08863054607508514,0.2993375589763141,-0.10779111204161529,0.9733333333333334
DISCA,0.8992250049620916,0.32447895958199785,0.29062148855322273,8.135904585925235e-05,1.0,1.0,0.8992250049620916,-0.042247907532881546,0.2993375589763141,-0.2453723925183623,0.9733333333333334
DISCK,0.9487471866566541,0.34454848264906207,0.28465225281693984,8.135904585925235e-05,1.0,1.0,0.9487471866566541,-0.0692746536267318,0.2993375589763141,-0.2751335768976858,0.9733333333333334
DISH,0.8972396259934695,0.36567843627490554,0.26678452048673185,8.135904585925235e-05,1.0,1.0,0.8972396259934695,-0.41257955821789594,0.2993375589763141,-0.5369455687411493,0.9733333333333334
DLR,0.7064004349687472,0.3375388150031884,0.2063784996497235,8.135904585925235e-05,1.0,1.0,0.7064004349687472,0.10682673720622637,0.2993375589763141,-0.08636366026119091,0.9733333333333334
DLTR,0.8688048272809705,0.38338560144755196,0.24705668545045908,8.135904585925235e-05,1.0,1.0,0.8688048272809705,-0.024924706615432557,0.2993375589763141,-0.22617120197515117,0.9733333333333334
DOV,1.20031508008684,0.6114224436717914,0.22502250256184828,8.135904585925235e-05,1.0,1.0,1.20031508008684,0.3884788478847885,0.2993375589763141,0.02146654527180858,0.9733333333333334
DPS,0.304525237007887,0.24687517780359064,0.1514732623511531,8.135904585925235e-05,1.0,1.0,0.304525237007887,0.26320245528627373,0.2993375589763141,0.15767373249028416,0.9711111111111111
DRE,0.6618788353069534,0.41712191086041106,0.17882803946322198,8.135904585925235e-05,1.0,1.0,0.6618788353069534,0.08132530120481918,0.2993375589763141,-0.0974855500838615,0.9733333333333334
DRI,0.7255891343400426,0.3856040390187934,0.20502699145231948,8.135904585925235e-05,1.0,1.0,0.7255891343400426,0.5582197688459547,0.2993375589763141,0.2801715303509318,0.9733333333333334
DTE,0.34634473363351825,0.2612403307676289,0.15379665987684812,8.135904585925235e-05,1.0,1.0,0.34634473363351825,0.12954796030870996,0.2993375589763141,0.02344349280699265,0.9733333333333334
DUK,0.2958817023789674,0.2356286713327397,0.14963109397676586,8.135904585925235e-05,1.0,1.0,0.2958817023789674,-0.019012843112566125,0.2993375589763141,-0.09882827677129469,0.9733333333333334
DVA,0.772001086867456,0.34707777647538807,0.20381359207569244,8.135904585925235e-05,1.0,1.0,0.772001086867456,-0.14869744647923655,0.2993375589763141,-0.3084962921125317,0.9733333333333334
DVN,1.2733956453026363,0.39200432278397623,0.4223497830215248,8.135904585925235e-05,1.0,1.0,1.2733956453026363,0.08390682901005819,0.2993375589763141,-0.2152285438533439,0.9733333333333334
DWDP,1.1996754321976686,0.6723235585102619,0.21526361554951315,8.135904585925235e-05,1.0,1.0,1.1996754321976686,0.3090162331312343,0.2993375589763141,-0.036856295028295016,0.9733333333333334
