Index,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY
Beta_Info,Beta,Corr,Stock_Cutoff,Index_Cutoff,Percentile_Cutoff,Index_Beta_to_SPY,Beta_to_SPY,Return,Index_Return,Idio_Return,Percent_Days
ALLE,0.8768117019978984,0.9317870377217159,0.03382463932510246,0.006912319662551233,0.85,1.0,0.8768117019978984,0.08280790248003367,0.2993375589763141,-0.14230501677270968,0.16444444444444445
ALXN,1.6215194493802183,0.8713545518640674,0.04906280035285141,0.006912319662551233,0.85,1.0,1.6215194493802183,-0.06951788491446342,0.2993375589763141,-0.37357372082099605,0.16
AMAT,1.7583993965857556,0.9204108817640775,0.03925417072513408,0.006912319662551233,0.85,1.0,1.7583993965857556,1.12888198757764,0.2993375589763141,0.39474893532475974,0.16666666666666666
AMD,1.6482206209337904,0.8290183621523692,0.07259997760972094,0.006912319662551233,0.85,1.0,1.6482206209337904,0.7419825072886295,0.2993375589763141,0.1664741141924566,0.16444444444444445
AME,0.9848528358260066,0.9161678597710847,0.03382463932510246,0.006912319662551233,0.85,1.0,0.9848528358260066,0.6088172043010753,0.2993375589763141,0.2425184779752252,0.16666666666666666
AMG,1.2383042499546273,0.9153404017267374,0.035500585722008184,0.006912319662551233,0.85,1.0,1.2383042499546273,0.13167113125901486,0.2993375589763141,-0.17436704006310133,0.16444444444444445
AMGN,1.174221475458042,0.9060001254218341,0.03382463932510246,0.006912319662551233,0.85,1.0,1.174221475458042,0.060175588342884945,0.2993375589763141,-0.21554973082203366,0.16444444444444445
AMT,0.5426870830458286,0.6831452766903351,0.03382463932510246,0.006912319662551233,0.85,1.0,0.5426870830458286,0.24281750648885714,0.2993375589763141,0.06913941501834109,0.1622222222222222
AMZN,1.2208571543060418,0.920242649837782,0.03382463932510246,0.006912319662551233,0.85,1.0,1.2208571543060418,1.1123996784438797,0.2993375589763141,0.5470373525507104,0.16444444444444445
ANDV,0.9550889240375997,0.7943941264057452,0.044167701158624964,0.006912319662551233,0.85,1.0,0.9550889240375997,0.9247459489151333,0.2993375589763141,0.4968154203877171,0.16444444444444445
ANSS,1.0280425619061089,0.9445425785506723,0.03382463932510246,0.006912319662551233,0.85,1.0,1.0280425619061089,0.9262533572068039,0.2993375589763141,0.47297284456606836,0.16666666666666666
ANTM,0.915900156480543,0.8855768317050933,0.03382463932510246,0.006912319662551233,0.85,1.0,0.915900156480543,0.815301572400845,0.2993375589763141,0.4247008590096857,0.16444444444444445
AON,0.8077879850653316,0.910204481912184,0.03382463932510246,0.006912319662551233,0.85,1.0,0.8077879850653316,0.37215503285401397,0.2993375589763141,0.10497150466311411,0.16444444444444445
AOS,1.2095592326263882,0.9602565949321873,0.03382463932510246,0.006912319662551233,0.85,1.0,1.2095592326263882,0.403905221588416,0.2993375589763141,0.03071708555124797,0.16666666666666666
APA,0.9468261296253836,0.7793959937499442,0.052875888605827995,0.006912319662551233,0.85,1.0,0.9468261296253836,-0.1827511347937637,0.2993375589763141,-0.36322601419079625,0.16444444444444445
APC,0.950329910262571,0.791382899029709,0.047649583906921984,0.006912319662551233,0.85,1.0,0.950329910262571,0.26523430264863856,0.2993375589763141,-0.014975158130680066,0.16444444444444445
APD,1.0048187280536698,0.9529920412558618,0.03382463932510246,0.006912319662551233,0.85,1.0,1.0048187280536698,0.2738624176497626,0.2993375589763141,-0.020693405436996826,0.16444444444444445
APH,0.9679232688513248,0.9406140415414062,0.03382463932510246,0.006912319662551233,0.85,1.0,0.9679232688513248,0.5011090257635216,0.2993375589763141,0.16388878951931907,0.16666666666666666
APTV,1.3582423260017302,0.9292423341382026,0.03554385541157011,0.006912319662551233,0.85,1.0,1.3582423260017302,0.747548129313476,0.2993375589763141,0.24241557382499956,0.16444444444444445
ARE,0.7579386705622253,0.7753125252783997,0.03382463932510246,0.006912319662551233,0.85,1.0,0.7579386705622253,0.1997751124437781,0.2993375589763141,-0.022092144177170425,0.16444444444444445
ARNC,1.384782990664544,0.8929092725307229,0.04685782504147626,0.006912319662551233,0.85,1.0,1.384782990664544,-0.21668099742046443,0.2993375589763141,-0.44622885946822544,0.15777777777777777
ATVI,1.3430999267953827,0.9363956207644772,0.03658694118230467,0.006912319662551233,0.85,1.0,1.3430999267953827,0.8055905313523042,0.2993375589763141,0.2878307358029333,0.16444444444444445
AVB,0.4570398059611369,0.6947917365452935,0.03382463932510246,0.006912319662551233,0.85,1.0,0.4570398059611369,-0.05272147574584374,0.2993375589763141,-0.16672160902034294,0.16444444444444445
AVGO,1.2102560390861454,0.8511106134885487,0.04124348110424823,0.006912319662551233,0.85,1.0,1.2102560390861454,0.5567353204554175,0.2993375589763141,0.14274666961466553,0.16666666666666666
AVY,0.9354771801351704,0.9440289187816955,0.03382463932510246,0.006912319662551233,0.85,1.0,0.9354771801351704,0.43045037863690716,0.2993375589763141,0.11751888014354628,0.16666666666666666
AWK,0.49614283468001824,0.7335843471270708,0.03382463932510246,0.006912319662551233,0.85,1.0,0.49614283468001824,0.053109625331146715,0.2993375589763141,-0.08306781139364838,0.16666666666666666
AXP,1.0927825888261302,0.9360337604089445,0.03382463932510246,0.006912319662551233,0.85,1.0,1.0927825888261302,0.6185764443025854,0.2993375589763141,0.21962413064532926,0.16444444444444445
AYI,0.9739703492790146,0.8678852906917057,0.036080496497798924,0.006912319662551233,0.85,1.0,0.9739703492790146,-0.5620667202880232,0.2993375589763141,-0.6609231794371135,0.15777777777777777
AZO,0.5554453953119883,0.7234159018215002,0.03382463932510246,0.006912319662551233,0.85,1.0,0.5554453953119883,-0.18810275562981438,0.2993375589763141,-0.30384880040123896,0.1622222222222222
BA,1.147045107439167,0.9028306740249705,0.03382463932510246,0.006912319662551233,0.85,1.0,1.147045107439167,1.7233399602385684,0.2993375589763141,1.0272695089333137,0.16444444444444445
BAC,1.190023222978057,0.894927254751376,0.03441201364691363,0.006912319662551233,0.85,1.0,1.190023222978057,1.1944641589779987,0.2993375589763141,0.6180754956670149,0.1622222222222222
BAX,0.9358973597972549,0.9347505462405066,0.03382463932510246,0.006912319662551233,0.85,1.0,0.9358973597972549,0.4956521739130435,0.2993375589763141,0.16834204758146942,0.16444444444444445
BBT,1.085230516281304,0.914724525745058,0.03382463932510246,0.006912319662551233,0.85,1.0,1.085230516281304,0.5803673938002296,0.2993375589763141,0.19286492146724976,0.16444444444444445
BBY,1.1357251068696386,0.9074774001557123,0.03937829666428287,0.006912319662551233,0.85,1.0,1.1357251068696386,1.420790538437597,0.2993375589763141,0.8066070465686987,0.1622222222222222
BDX,0.9205871224732678,0.9059583849737495,0.03382463932510246,0.006912319662551233,0.85,1.0,0.9205871224732678,0.3141190198366395,0.2993375589763141,0.030224001455678273,0.16444444444444445
BEN,1.2309706243490766,0.9456809696973522,0.03382463932510246,0.006912319662551233,0.85,1.0,1.2309706243490766,-0.04780990552533648,0.2993375589763141,-0.3041965850431916,0.16
BHGE,1.0011753310216165,0.7686564656820852,0.045986284409948765,0.006912319662551233,0.85,1.0,1.0011753310216165,0.10438542310067933,0.2993375589763141,-0.15026971801556133,0.16444444444444445
BIIB,1.076043913324476,0.8867558664287295,0.03926017006950998,0.006912319662551233,0.85,1.0,1.076043913324476,-0.026006277377297993,0.2993375589763141,-0.2632981933182673,0.16
BK,1.0902858419864685,0.9267009131423255,0.03382463932510246,0.006912319662551233,0.85,1.0,1.0902858419864685,0.4960753532182105,0.2993375589763141,0.12795274475530416,0.16666666666666666
BLK,1.3749314742618923,0.9637140052313984,0.03382463932510246,0.006912319662551233,0.85,1.0,1.3749314742618923,0.5371903177176665,0.2993375589763141,0.0889943879950108,0.16666666666666666
BLL,0.7759209276366207,0.9026509558382965,0.03382463932510246,0.006912319662551233,0.85,1.0,0.7759209276366207,0.11319665030320514,0.2993375589763141,-0.09662360717428675,0.16444444444444445
BMY,0.8597592235971278,0.8760325714272919,0.03382463932510246,0.006912319662551233,0.85,1.0,0.8597592235971278,-0.2736694677871149,0.2993375589763141,-0.4223360404033838,0.15777777777777777
BSX,1.0180834303629682,0.9136785761878387,0.03382463932510246,0.006912319662551233,0.85,1.0,1.0180834303629682,0.23434925864909384,0.2993375589763141,-0.05395770636234576,0.16444444444444445
BWA,1.4486342406436805,0.9241176502854234,0.03899271337557002,0.006912319662551233,0.85,1.0,1.4486342406436805,0.5630018529956762,0.2993375589763141,0.09024026982470468,0.16444444444444445
BXP,0.6686945701781368,0.7741326482972339,0.03382463932510246,0.006912319662551233,0.85,1.0,0.6686945701781368,-0.08772187179111046,0.2993375589763141,-0.2398729975450976,0.16666666666666666
C,1.154105723843661,0.927488913528687,0.03382463932510246,0.006912319662551233,0.85,1.0,1.154105723843661,0.7079231129864043,0.2993375589763141,0.2693903838435858,0.16444444444444445
CA,1.0654143500433615,0.9439341152398603,0.03382463932510246,0.006912319662551233,0.85,1.0,1.0654143500433615,0.076829268292683,0.2993375589763141,-0.1835513391364606,0.16444444444444445
CAG,0.5770730071687016,0.7290016693350508,0.03382463932510246,0.006912319662551233,0.85,1.0,0.5770730071687016,0.08359576295448035,0.2993375589763141,-0.07601334553560735,0.16444444444444445
CAH,1.0730380539710611,0.9092404106584027,0.03382463932510246,0.006912319662551233,0.85,1.0,1.0730380539710611,-0.29840142095914735,0.2993375589763141,-0.46896891856224066,0.15777777777777777
CAT,1.3038881075636426,0.92993135307404,0.03382463932510246,0.006912319662551233,0.85,1.0,1.3038881075636426,0.9634842145302398,0.2993375589763141,0.4122710386165014,0.16444444444444445
CB,0.7734412523351171,0.8864421614424769,0.03382463932510246,0.006912319662551233,0.85,1.0,0.7734412523351171,0.1266754923051463,0.2993375589763141,-0.08513424286811733,0.16666666666666666
CBOE,0.68910866300887,0.7973938305326146,0.03382463932510246,0.006912319662551233,0.85,1.0,0.68910866300887,0.5851016471286541,0.2993375589763141,0.3140454664457024,0.15777777777777777
CBS,0.6594964850526552,0.7176381890374327,0.03382463932510246,0.006912319662551233,0.85,1.0,0.6594964850526552,0.02758755625122289,0.2993375589763141,-0.14182629044577244,0.1622222222222222
CCI,0.41937370536160135,0.5529572176047374,0.03382463932510246,0.006912319662551233,0.85,1.0,0.41937370536160135,0.14359823399558502,0.2993375589763141,0.016049206775431424,0.1622222222222222
CCL,0.7744246238259094,0.8735878777842937,0.03382463932510246,0.006912319662551233,0.85,1.0,0.7744246238259094,0.4347826086956521,0.2993375589763141,0.164771767613209,0.16444444444444445
CDNS,1.1358180996968557,0.9528011417250082,0.03382463932510246,0.006912319662551233,0.85,1.0,1.1358180996968557,0.7567567567567568,0.2993375589763141,0.31101933662286885,0.16444444444444445
CELG,1.0946084904634457,0.8637753077040428,0.038782710409198,0.006912319662551233,0.85,1.0,1.0946084904634457,-0.24645690346733218,0.2993375589763141,-0.4324265601357816,0.1622222222222222
CERN,1.0255598275213609,0.9006575125014771,0.03382463932510246,0.006912319662551233,0.85,1.0,1.0255598275213609,-0.025004007052412236,0.2993375589763141,-0.2540133775207639,0.1622222222222222
CF,1.1747062909152448,0.807496508255349,0.055972034123420444,0.006912319662551233,0.85,1.0,1.1747062909152448,0.735500878734622,0.2993375589763141,0.28400236042137794,0.16444444444444445
CFG,1.3777263253498069,0.9048502590243634,0.035762795376210285,0.006912319662551233,0.85,1.0,1.3777263253498069,0.9711761971176196,0.2993375589763141,0.395616603533538,0.15777777777777777
CHD,0.4959868074176687,0.6360722262764272,0.03382463932510246,0.006912319662551233,0.85,1.0,0.4959868074176687,-0.003150598613736566,0.2993375589763141,-0.1320177379353984,0.1622222222222222
CHRW,0.6687734189680258,0.7931061918668503,0.03382463932510246,0.006912319662551233,0.85,1.0,0.6687734189680258,0.2936246632744688,0.2993375589763141,0.07785078876648499,0.16666666666666666
CHTR,0.9522938442991972,0.8407299882044182,0.0349230301268696,0.006912319662551233,0.85,1.0,0.9522938442991972,0.1615361689445225,0.2993375589763141,-0.09612111803530687,0.16
CI,0.7468864883354915,0.8255420175064436,0.03382463932510246,0.006912319662551233,0.85,1.0,0.7468864883354915,0.3477889837083008,0.2993375589763141,0.10152070240421152,0.16444444444444445
CINF,0.9463282613737308,0.9331545547913298,0.03382463932510246,0.006912319662551233,0.85,1.0,0.9463282613737308,0.014967523298503371,0.2993375589763141,-0.20907816410518376,0.16444444444444445
CL,0.49281673465001913,0.7347949452610636,0.03382463932510246,0.006912319662551233,0.85,1.0,0.49281673465001913,-0.12428431783270488,0.2993375589763141,-0.23686142086532957,0.16444444444444445
CLX,0.39532827247733243,0.5626164522781807,0.03382463932510246,0.006912319662551233,0.85,1.0,0.39532827247733243,-0.03660485933503832,0.2993375589763141,-0.13854635482909416,0.16444444444444445
CMA,1.183531142257829,0.9021405479072833,0.03596823970514121,0.006912319662551233,0.85,1.0,1.183531142257829,1.2209618874773143,0.2993375589763141,0.6399633439381733,0.16
CMCSA,0.8777796485845065,0.8591158876683213,0.03382463932510246,0.006912319662551233,0.85,1.0,0.8777796485845065,-0.014215080346106301,0.2993375589763141,-0.21933634327060147,0.16444444444444445
CME,0.9758412385619933,0.9109434156694622,0.03382463932510246,0.006912319662551233,0.85,1.0,0.9758412385619933,0.6985497973981658,0.2993375589763141,0.3145592418619474,0.16444444444444445
CMG,0.6663881705084426,0.6525536245091282,0.03778945181815141,0.006912319662551233,0.85,1.0,0.6663881705084426,0.0021462770348357196,0.2993375589763141,-0.1645125824981185,0.15777777777777777
CMI,1.0975181743694582,0.9080619964125568,0.03382463932510246,0.006912319662551233,0.85,1.0,1.0975181743694582,0.25085528566541226,0.2993375589763141,-0.05846553594553783,0.1622222222222222
CMS,0.35920979397416125,0.5613325992498455,0.03382463932510246,0.006912319662551233,0.85,1.0,0.35920979397416125,0.06625939849624052,0.2993375589763141,-0.03725928085589747,0.16444444444444445
CNC,0.9751761119030959,0.8480902489792693,0.04133309247554288,0.006912319662551233,0.85,1.0,0.9751761119030959,0.6221119773210488,0.2993375589763141,0.2555951644330532,0.16
CNP,0.6474944611828017,0.7573408762149888,0.03382463932510246,0.006912319662551233,0.85,1.0,0.6474944611828017,0.19802424786708572,0.2993375589763141,0.0035221712476560807,0.16444444444444445
COF,1.2173998328190951,0.9307331864890456,0.03382463932510246,0.006912319662551233,0.85,1.0,1.2173998328190951,0.4500626174076392,0.2993375589763141,0.06277358257894727,0.16444444444444445
COG,0.9108640781519,0.8172597891343738,0.046406314982059396,0.006912319662551233,0.85,1.0,0.9108640781519,-0.0701394585726004,0.2993375589763141,-0.26935427495983055,0.1622222222222222
COL,0.4212834577861738,0.7983516477082648,0.03382463932510246,0.006912319662551233,0.85,1.0,0.4212834577861738,0.6229607250755289,0.2993375589763141,0.44121493003239154,0.16666666666666666
COO,0.7852785956819438,0.8667005992207849,0.03382463932510246,0.006912319662551233,0.85,1.0,0.7852785956819438,0.2846491228070174,0.2993375589763141,0.0401483403561278,0.16666666666666666
COP,0.9376556058178065,0.8134200791968723,0.04289116663506991,0.006912319662551233,0.85,1.0,0.9376556058178065,0.7664716357161026,0.2993375589763141,0.37932800327553484,0.16444444444444445
COST,0.6944960669868708,0.8810053872376854,0.03382463932510246,0.006912319662551233,0.85,1.0,0.6944960669868708,0.24640264866929829,0.2993375589763141,0.03188529657430106,0.16666666666666666
COTY,0.8207100963082171,0.7681937065200951,0.03948940447589711,0.006912319662551233,0.85,1.0,0.8207100963082171,-0.4400939702427564,0.2993375589763141,-0.5505179390698328,0.15777777777777777
CPB,0.4827909071578446,0.6311828564335158,0.03382463932510246,0.006912319662551233,0.85,1.0,0.4827909071578446,-0.30968946207364667,0.2993375589763141,-0.39685451110035364,0.16444444444444445
CRM,1.1256983361313646,0.8924663962054797,0.03382463932510246,0.006912319662551233,0.85,1.0,1.1256983361313646,0.5969437652811735,0.2993375589763141,0.19445550787519839,0.16444444444444445
CSCO,1.1696157291488718,0.9528428240787532,0.03382463932510246,0.006912319662551233,0.85,1.0,1.1696157291488718,0.5953456061132338,0.2993375589763141,0.18164127651122186,0.16444444444444445
CSX,1.316473751021278,0.9229706888787158,0.03583473475025387,0.006912319662551233,0.85,1.0,1.316473751021278,1.2966872952311617,0.2993375589763141,0.6474690875181093,0.1622222222222222
CTAS,0.9547824339820783,0.9410731698259528,0.03382463932510246,0.006912319662551233,0.85,1.0,0.9547824339820783,0.7555364642993507,0.2993375589763141,0.3653238463871151,0.1622222222222222
CTL,1.0042387554649645,0.845191317365187,0.03768660520060867,0.006912319662551233,0.85,1.0,1.0042387554649645,-0.252193819152995,0.2993375589763141,-0.42503266655126626,0.1511111111111111
CTSH,0.9380397256095413,0.9426485509781616,0.03382463932510246,0.006912319662551233,0.85,1.0,0.9380397256095413,0.34398034398034394,0.2993375589763141,0.04933657863922414,0.16444444444444445
CTXS,0.8948343232518992,0.9332983925907803,0.03382463932510246,0.006912319662551233,0.85,1.0,0.8948343232518992,0.5143018176694378,0.2993375589763141,0.19437854126400955,0.16444444444444445
CVS,0.715152228525075,0.8166630890212226,0.03382463932510246,0.006912319662551233,0.85,1.0,0.715152228525075,-0.2739262766317213,0.2993375589763141,-0.40195163895806973,0.15777777777777777
CVX,0.8627977920076362,0.8796396018615724,0.03382463932510246,0.006912319662551233,0.85,1.0,0.8627977920076362,0.35787492156452627,0.2993375589763141,0.07916211303048426,0.16444444444444445
CXO,0.953166561113008,0.7120162065620779,0.04768083280509254,0.006912319662551233,0.85,1.0,0.953166561113008,0.22946859903381633,0.2993375589763141,-0.04345222637117374,0.16444444444444445
D,0.304072324208637,0.49246812418071667,0.03382463932510246,0.006912319662551233,0.85,1.0,0.304072324208637,-0.11260458099026194,0.2993375589763141,-0.18663709041686327,0.16666666666666666
DAL,1.1583353252782123,0.8772204180308378,0.03970394644399502,0.006912319662551233,0.85,1.0,1.1583353252782123,0.42434033387183634,0.2993375589763141,0.0576261587414062,0.16666666666666666
DE,1.1174878112335715,0.9164332385048705,0.03382463932510246,0.006912319662551233,0.85,1.0,1.1174878112335715,0.9655770513675783,0.2993375589763141,0.47288730283896996,0.1622222222222222
DFS,1.2015990848661977,0.9524875151832313,0.03382463932510246,0.006912319662551233,0.85,1.0,1.2015990848661977,0.3741112123974477,0.2993375589763141,0.01061090536978937,0.16444444444444445
DHI,1.002577394678797,0.8923840005850109,0.035729166751496635,0.006912319662551233,0.85,1.0,1.002577394678797,0.36581569115815693,0.2993375589763141,0.05053931448210691,0.16444444444444445
DHR,0.949932394978198,0.9484481052981232,0.03382463932510246,0.006912319662551233,0.85,1.0,0.949932394978198,0.26424934806904266,0.2993375589763141,-0.015650787777885422,0.16444444444444445
DIS,0.76727708559461,0.9059473304695115,0.03382463932510246,0.006912319662551233,0.85,1.0,0.76727708559461,0.08863054607508514,0.2993375589763141,-0.11470048671913846,0.16444444444444445
DISCA,0.8033731349666035,0.755660119930107,0.04144941882247654,0.006912319662551233,0.85,1.0,0.8033731349666035,-0.042247907532881546,0.2993375589763141,-0.22791799703209792,0.15555555555555556
DISCK,0.8451944696337823,0.7690926766490099,0.040310948067289125,0.006912319662551233,0.85,1.0,0.8451944696337823,-0.0692746536267318,0.2993375589763141,-0.25720151783219836,0.15555555555555556
DISH,0.9970253122040276,0.8366515080909864,0.03711730227036235,0.006912319662551233,0.85,1.0,0.9970253122040276,-0.41257955821789594,0.2993375589763141,-0.5475977178510771,0.15777777777777777
DLR,0.6218349947056806,0.659215689607731,0.03382463932510246,0.006912319662551233,0.85,1.0,0.6218349947056806,0.10682673720622637,0.2993375589763141,-0.06686557055054465,0.16
DLTR,0.8245485791269586,0.832216456259116,0.03382463932510246,0.006912319662551233,0.85,1.0,0.8245485791269586,-0.024924706615432557,0.2993375589763141,-0.2179492013425126,0.16444444444444445
DOV,1.1174737802095818,0.9117703398749413,0.03382463932510246,0.006912319662551233,0.85,1.0,1.1174737802095818,0.3884788478847885,0.2993375589763141,0.04044728251425722,0.16444444444444445
DPS,0.2109237535262357,0.5311863106711558,0.03382463932510246,0.006912319662551233,0.85,1.0,0.2109237535262357,0.26320245528627373,0.2993375589763141,0.18818362846733283,0.16666666666666666
DRE,0.6568161669544468,0.7563416941608349,0.03382463932510246,0.006912319662551233,0.85,1.0,0.6568161669544468,0.08132530120481918,0.2993375589763141,-0.0963425603789102,0.16444444444444445
DRI,0.5986579123166147,0.7431258291622486,0.03382463932510246,0.006912319662551233,0.85,1.0,0.5986579123166147,0.5582197688459547,0.2993375589763141,0.32142021215621996,0.1622222222222222
DTE,0.29972016171090105,0.47922632641798474,0.03382463932510246,0.006912319662551233,0.85,1.0,0.29972016171090105,0.12954796030870996,0.2993375589763141,0.03655117832680421,0.16444444444444445
DUK,0.30132466941899444,0.4843042240349031,0.03382463932510246,0.006912319662551233,0.85,1.0,0.30132466941899444,-0.019012843112566125,0.2993375589763141,-0.1001750645773134,0.16666666666666666
DVA,0.7394110806892864,0.8495242235932903,0.03382463932510246,0.006912319662551233,0.85,1.0,0.7394110806892864,-0.14869744647923655,0.2993375589763141,-0.3029728997337996,0.16444444444444445
DVN,1.1487733639079447,0.7665791693106347,0.05839719545928355,0.006912319662551233,0.85,1.0,1.1487733639079447,0.08390682901005819,0.2993375589763141,-0.19344429840425437,0.16666666666666666
DWDP,1.0527936994991276,0.9219554365730299,0.03382463932510246,0.006912319662551233,0.85,1.0,1.0527936994991276,0.3090162331312343,0.2993375589763141,-0.004656888042911089,0.16444444444444445
DXC,0.9717154473349162,0.8882378170081296,0.03382463932510246,0.006912319662551233,0.85,1.0,0.9717154473349162,1.221278403057974,0.2993375589763141,0.7207594898858558,0.1622222222222222
EA,1.1899207460457673,0.9189525598580451,0.03465110843209987,0.006912319662551233,0.85,1.0,1.1899207460457673,0.7401729559748429,0.2993375589763141,0.2831355184889921,0.1622222222222222
EBAY,0.9567839212763305,0.9317914260563106,0.03382463932510246,0.006912319662551233,0.85,1.0,0.9567839212763305,0.22785622593068022,0.2993375589763141,-0.04551078628708438,0.16444444444444445
ECL,0.7887145359394101,0.9338097314196327,0.03382463932510246,0.006912319662551233,0.85,1.0,0.7887145359394101,0.2688626368888507,0.2993375589763141,0.0265115833199705,0.16444444444444445
ED,0.36522886757286427,0.5388750081553341,0.03382463932510246,0.006912319662551233,0.85,1.0,0.36522886757286427,0.02031872509960153,0.2993375589763141,-0.08023604873858392,0.16444444444444445
